,Restaurant,User_Name,Location,Time,Stars,Review,Zip_Code
828,"3445 Grand Ave Chino Hills, CA 91709",Grace T.,"Rowland Heights, CA",3/16/2018,2,So far it's not going well my mom and I finally got around to visit this place. We are extremely skeptical of chinese restaurants run by American ppl as are most Asians. But I wanted to broaden my horizon so I dragged my mom here. The service takes a while for they try to deliver all the food at once along with the drinks so u have to wait as a collective. As for an appetizer we order the Sweet and sour soup. BOY IS THERE A FAR DIFFERENCE BETWEEN AUTHENTIC ACTUAL CHINESE FOOD AND THIS. disappointment filling.  Is waiting for main course. Got the main course. There was sand in bok choy for it wasn't washed clean enough. We would know we often cooked this food often enough to know that there is sometimes sand. And it's difficult to wash it off. When confronted the waitress offered another plate of the same veggies. We accepted and this time no sand. The miso salmon was quite good. I got to admit it was nice with the veggies and had a nice miso sauce with mushrooms too. The dragon New roll was disappointing the sushi level was about the same as a regular California roll with Soracha sauce on it. How do I explain this to ppl who doesn't have access to authentic Chinese food; it's like Denny's of the Chinese food. This is the basic standard of Chinese food. Nothing special doesn't taste amazing but it's ok. Not the soup though as some items in Denny's aren't meant to be enjoyed.,91709
829,"3445 Grand Ave Chino Hills, CA 91709",Mike B.,"Corona, CA",12/15/2019,1,I would recommend not eating here. My food came out cold and looked like they had used the microwave to heat up. I suspect this because some portion were warm and other were cold. I gave them the benefit of the doubt and tried my wife's dumplings but unfortunately that was just as cold. My wife loves this place and disagrees. The flavor was good but just too cold especially for the price you pay. The service was good and the waitress was very polite but I've had better food at Panda Express.,91709
830,"3445 Grand Ave Chino Hills, CA 91709",Erika L.,"Los Angeles, CA",5/30/2016,4,The place is super yummy better than panda We didn't have to wait in line or anything so it's a plus our server was nice and friendly Kristina so I like that a lot the place was clean and background music  One negative Thing but not a big deal the room temperature is super cold The food takes a while to come out because it's made when you order itHappy hour In whole restaurant 3-6,91709
831,"3445 Grand Ave Chino Hills, CA 91709",Kat O.,"Azusa, CA",12/18/2017,5,"I've been to several P.F. Chang's and am always very pleased with the entire experience, took my friend , her daughter and granddaughter for the kids first time they loved the food! They made some more FANS!",91709
832,"3445 Grand Ave Chino Hills, CA 91709",Neel K.,"Santa Cruz, CA",5/11/2019,3,"PF Chang's is one of my family's go to restaurants. We normally do a servers option and create our own off the long life noodles with veggies cashews and some ring of fire. There must have been some sort of miscommunication because what we got was not what we had ordered. Also the asparagus we ordered was VERY fibrous and still had the ends on them that are normally cut off making it even tougher to eat. Despite that, the rest of the food was great!",91709
833,"3445 Grand Ave Chino Hills, CA 91709",Jennifer F.,"Rowland Heights, CA",1/21/2018,4,Had family dinner for our anniversary last night here. Awesome dinner! Excellent service and great asian food. I love their kids menu too!  The best part was the Vietnamese Lava it was sooo goood !,91709
834,"3445 Grand Ave Chino Hills, CA 91709",Arielle B.,"Chino Hills, CA",2/16/2019,1,I ordered takeout of spicy chicken. It was pretty good with a good amount of spice but I was up at 2 a.m. throwing it up and had diarrhea.,91709
835,"3445 Grand Ave Chino Hills, CA 91709",Jackie V.,"Culver City, CA",1/13/2019,3,"Service is great. Ordered a hot and sour soup. That was a disaster! Way too salty , too concentrated. Also orded mongolian beef and garlic green bean. Garlic green bean is very good , very tastie. Mongolian beef very tastie but a little bit tough today compared to before.  They did not charge me for the disatered hot and sour soup. Also ordered shrimp dumpling, was good.  Overall a three. I will still come here again.",91709
836,"3445 Grand Ave Chino Hills, CA 91709",Mike B.,"Rancho Cucamonga, CA",3/16/2019,5,"Great service! Wait Staff all helping each other! Great presentation on every dish! Would recommend this location for everyone! A very nice young lady, named Alex, was our server, and was wonderful! She was very attentive, exactly what you should be looking for, when receiving service!",91709
837,"3445 Grand Ave Chino Hills, CA 91709",Nijole T.,"Los Angeles, CA",4/1/2015,2,"Came here a while ago with some friends.They were already here and I wasn't really hungry or in the mood for PF Changs so I just ordered the lettuce wraps.Not much flavor or filling, but tons of huge lettuce pieces which was pretty refreshing.A bit pricey for what you get and the service was kind of all over the place, forgetting us and taking forever.Better options in the area, don't think I would bother to come back.",91709
838,"3445 Grand Ave Chino Hills, CA 91709",Cathy K.,"Mission Viejo, CA",9/19/2018,1,"I usually love PF Chang's, but it was so cold in the restaurant that after 10 minutes, we got up shivering and headed across the street to the Yard House.  It was much warmer there.  Lower your air conditioning, PF CHANG'S!",91709
839,"3445 Grand Ave Chino Hills, CA 91709",Debbie C.,"Covina, CA",7/11/2019,1,"Well for starters arrived at P.F. Chang's in Chino Hills 7:14 pm no one in entrance area two servers walked by no greeting no acknowledgement.  We waited saw server pass us again.  7:20 pm we walked out and decided let's go to Wood Ranch, where they had a front person who greeted us and were off to a good start! Sorry P.F. Chang you lost out on making some $$$ honey and gracious tippers",91709
840,"3445 Grand Ave Chino Hills, CA 91709",Roger P.,"Yorba Linda, CA",10/27/2019,3,"Food good, marketing e-mails are high, but very frustrating when you have to always wait to be seated at this location.  Often, but more so lately than ever, you are told 15-20 minutes because the hostess's computer says so... yet the restaurant has a ron of open tables.  Hostesses tell everyone they just don't have the staffing for waiters and waitresses!  Sad!",91709
841,"3445 Grand Ave Chino Hills, CA 91709",Zachariah S.,"Corona, CA",9/10/2018,5,"Was served by Jess tonight. She was absolutely excellent! Very fast, attentive and extremely friendly! I loved talking with her. I myself am a server and I love it when I am being served by someone who is very personable and good at their job. The food was nice and hot which added to the experience!",91709
842,"3445 Grand Ave Chino Hills, CA 91709",Laurie C.,"Chino Hills, CA",3/25/2016,4,"Went with the Changs for two 4 course deal: it's a ton of food for two In my opinion all for $432 soups: we gotCup of Egg Drop Soup (meh)Cup of Egg Drop Soup (meh)1 appetizer: we ordered ;Chang's Chicken Lettuce Wraps (must)2 entrees: we ordered:Chang's Spicy Chicken (must)Singapore Street Noodles (comes w/ chicken & shrimp) can be ordered with all of one meat I'd do all chicken if it were just me  (so good)Dessert:Banana Spring Rolls (Small) pretty good)We also shared a Cocktail(which the bartender split for us into 2 glasses)Coconut mojito (yum )This was a great date night dinner for not too much cash, we were both way too full! Walked it off around the Shoppes in Chino Hills",91709
